COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2001_SALDO_TOTAL,2001_SALDO_HOMBRES,2001_SALDO_MUJERES,2001_SALDOEXT_TOTAL,2001_SALDOEXT_HOMBRES,2001_SALDOEXT_MUJERES,2001_SALDOTOTAL_MENORES,2001_SALDOTOTAL_ESTUDIANTES,2001_SALDOTOTAL_TRABAJADORES,2001_SALDOTOTAL_MADUREZ1,2001_SALDOTOTAL_MADUREZ2,2001_SALDOTOTAL_JUBILADOS,2001_SALDOHOMBRES_MENORES,2001_SALDOHOMBRES_ESTUDIANTES,2001_SALDOHOMBRES_TRABAJADORES,2001_SALDOHOMBRES_MADUREZ1,2001_SALDOHOMBRES_MADUREZ2,2001_SALDOHOMBRES_JUBILADOS,2001_SALDOMUJERES_MENORES,2001_SALDOMUJERES_ESTUDIANTES,2001_SALDOMUJERES_TRABAJADORES,2001_SALDOMUJERES_MADUREZ1,2001_SALDOMUJERES_MADUREZ2,2001_SALDOMUJERES_JUBILADOS,2001_SALDOEXT_MENORES,2001_SALDOEXT_ESTUDIANTES,2001_SALDOEXT_TRABAJADORES,2001_SALDOEXT_MADUREZ1,2001_SALDOEXT_MADUREZ2,2001_SALDOEXT_JUBILADOS,2001_SALDOEXT_HOMBRES_MENORES,2001_SALDOEXT_HOMBRES_ESTUDIANTES,2001_SALDOEXT_HOMBRES_TRABAJADORES,2001_SALDOEXT_HOMBRES_MADUREZ1,2001_SALDOEXT_HOMBRES_MADUREZ2,2001_SALDOEXT_HOMBRES_JUBILADOS,2001_SALDOEXT_MUJERES_MENORES,2001_SALDOEXT_MUJERES_ESTUDIANTES,2001_SALDOEXT_MUJERES_TRABAJADORES,2001_SALDOEXT_MUJERES_MADUREZ1,2001_SALDOEXT_MUJERES_MADUREZ2,2001_SALDOEXT_MUJERES_JUBILADOS
46,46168,Miramar,1179,98,61,37,26,12,14,4,19,20,15,25,15,4,9,12,11,15,10,0,10,8,4,10,5,4,3,6,3,6,4,2,0,2,2,4,2,2,3,4,1,2,2
46,46169,Mislata,40528,562,267,295,561,302,259,84,173,249,48,-16,23,52,73,135,16,-21,10,32,100,114,32,5,13,95,125,192,127,17,2,49,68,107,72,6,0,46,57,85,55,11,2
46,46170,Mogente/Moixent,4251,33,25,8,61,32,29,8,16,1,14,0,-5,2,10,7,8,1,-2,6,6,-6,6,-1,-3,11,19,17,11,3,0,5,8,10,7,2,0,6,11,7,4,1,0
46,46171,Moncada,18479,349,203,146,185,114,71,43,82,80,43,16,77,31,55,59,27,7,19,12,27,21,16,9,58,21,53,76,24,6,4,12,32,48,16,2,3,9,21,28,8,4,1
46,46173,Montaverner,1681,22,7,15,19,12,7,3,6,11,4,-2,-1,2,1,8,-2,-2,0,1,5,3,6,0,-1,1,5,11,2,0,0,0,3,9,0,0,0,1,2,2,2,0,0
46,46175,Montitxelvo/Montichelvo,612,33,22,11,26,17,9,4,11,16,5,-2,-1,3,8,8,5,-1,-1,1,3,8,0,-1,0,3,10,11,2,0,0,2,7,6,2,0,0,1,3,5,0,0,0
46,46172,Montserrat,3090,108,72,36,63,38,25,24,28,31,23,5,-3,17,19,20,17,2,-3,7,9,11,6,3,0,10,11,22,17,2,1,5,8,13,11,1,0,5,3,9,6,1,1
46,46177,Museros,4166,93,54,39,32,17,15,9,24,24,24,9,2,3,10,17,15,8,1,6,14,7,9,1,1,3,11,11,7,0,0,2,6,5,4,0,0,1,5,6,3,0,0
46,46178,Náquera,2574,171,86,85,43,24,19,32,-3,84,46,9,1,9,-1,47,24,6,-1,23,-2,37,22,3,2,4,5,18,9,5,2,2,2,11,5,3,1,2,3,7,4,2,1
46,46181,Oliva,20656,-194,-94,-100,11,5,6,-20,-31,-86,-30,-5,-18,-8,-7,-43,-22,-5,-9,-12,-24,-43,-8,0,-9,2,1,3,3,2,0,1,0,3,1,0,0,1,1,0,2,2,0
46,46183,"Olleria, l'",7071,158,99,59,154,96,58,8,36,62,40,7,2,-2,25,44,25,5,2,10,11,18,15,2,0,12,31,62,35,11,0,5,21,41,21,8,0,7,10,21,14,3,0
46,46182,Olocau,816,39,18,21,4,1,3,4,2,9,21,3,0,1,0,4,10,3,0,3,2,5,11,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0
46,46184,Ontinyent,31530,761,425,336,702,401,301,157,250,208,117,14,12,94,140,122,67,1,1,63,110,86,50,13,11,143,223,191,110,28,4,77,135,111,65,10,3,66,88,80,45,18,1
46,46185,Otos,525,7,4,3,3,2,1,1,1,-1,3,2,1,1,1,1,0,1,0,0,0,-2,3,1,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
46,46186,Paiporta,17782,611,354,257,93,53,40,56,189,256,73,16,21,34,103,160,41,9,8,22,86,96,32,7,13,13,24,35,15,3,1,7,15,18,10,2,0,6,9,17,5,1,1
46,46187,Palma de Gandía,1523,33,13,20,11,5,6,2,11,4,13,7,-4,-1,4,3,6,4,-3,3,7,1,7,3,-1,0,0,0,6,5,0,0,0,0,2,3,0,0,0,0,4,2,0
46,46190,Paterna,47190,396,246,150,255,145,110,38,71,172,77,-2,34,23,65,108,41,-13,19,15,6,64,36,11,15,42,55,85,49,18,5,25,34,51,26,7,2,17,21,34,23,11,3
46,46191,Pedralba,2068,105,74,31,88,65,23,8,32,32,22,10,1,4,20,30,14,7,-1,4,12,2,8,3,2,6,26,36,18,2,0,4,16,30,13,2,0,2,10,6,5,0,0
46,46192,Petrés,746,19,12,7,22,12,10,1,2,13,1,7,-5,1,1,8,2,3,-3,0,1,5,-1,4,-2,2,7,8,2,1,2,1,5,3,2,0,1,1,2,5,0,1,1
46,46193,Picanya,8791,183,106,77,104,63,41,45,26,40,43,7,18,20,8,32,33,2,8,25,18,8,10,5,10,16,31,32,14,4,5,7,17,23,10,2,2,9,14,9,4,2,3
46,46195,Piles,1963,155,83,72,110,59,51,21,35,49,23,18,7,10,16,26,14,11,4,11,19,23,9,7,3,24,23,34,16,10,2,13,10,17,11,6,1,11,13,17,5,4,1
46,46202,"Pobla de Vallbona, la",11112,629,305,324,103,52,51,133,77,251,99,34,31,68,24,125,63,18,5,65,53,126,36,16,26,21,21,38,18,4,0,11,10,17,12,2,0,10,11,21,6,2,0
46,46200,"Pobla del Duc, la",2430,89,55,34,99,55,44,13,22,38,17,1,-2,7,15,24,9,1,0,6,7,14,8,0,-2,13,28,34,23,1,0,8,15,20,11,1,0,5,13,14,12,0,0
46,46203,"Pobla Llarga, la",4380,20,15,5,39,20,19,16,9,-10,4,1,0,12,6,-5,3,0,0,4,3,-5,1,1,0,8,14,8,8,0,0,4,8,4,4,0,0,4,6,4,4,0,0
46,46198,Potríes,935,-1,0,-1,10,4,6,2,2,-3,0,0,-2,2,3,-4,-2,0,1,0,-1,1,2,0,-3,2,0,1,5,1,1,0,0,0,3,0,1,2,0,1,2,1,0
46,46205,Puçol,14211,280,139,141,121,61,60,42,35,95,56,32,19,20,7,58,34,12,7,22,28,37,22,20,12,26,18,40,24,11,1,15,7,19,13,5,1,11,11,21,11,6,0
46,46204,Puig,7043,252,148,104,91,47,44,32,48,87,54,21,5,24,22,48,39,11,1,8,26,39,15,10,4,15,32,23,16,5,0,10,19,10,7,1,0,5,13,13,9,4,0
46,46101,Quart de les Valls,1082,17,4,13,4,2,2,1,5,5,2,1,3,1,1,0,1,1,0,0,4,5,1,0,3,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0
46,46102,Quart de Poblet,26409,12,20,-8,177,99,78,24,-21,-18,24,-16,16,22,-10,-1,8,-7,5,2,-11,-17,16,-9,11,34,46,59,27,5,4,17,27,35,11,5,2,17,19,24,16,0,2
46,46103,Quartell,1376,5,7,-2,6,5,1,1,1,9,-2,1,-5,0,1,7,1,1,-3,1,0,2,-3,0,-2,0,0,3,1,2,0,0,0,3,1,1,0,0,0,0,0,1,0
46,46104,Quatretonda,2528,7,-4,11,15,7,8,6,0,-4,3,5,-3,2,-1,-3,-1,2,-3,4,1,-1,4,3,0,4,3,3,3,2,0,2,2,2,0,1,0,2,1,1,3,1,0
46,46206,Quesa,797,7,7,0,8,5,3,2,7,-6,-1,6,-1,3,3,-4,-1,5,1,-1,4,-2,0,1,-2,2,6,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0
46,46207,Rafelbuñol/Rafelbunyol,5407,101,52,49,15,10,5,17,31,37,15,-2,4,12,15,22,4,-2,1,5,16,15,11,0,3,5,5,5,0,0,0,3,3,4,0,0,0,2,2,1,0,0,0
46,46208,Rafelcofer,1416,16,13,3,6,4,2,-1,-4,13,2,3,3,-4,0,12,1,2,2,3,-4,1,1,1,1,1,0,2,0,1,2,0,0,2,0,1,1,1,0,0,0,0,1
46,46209,Rafelguaraf,2440,5,11,-6,11,7,4,-4,-4,5,2,4,2,-1,2,4,2,2,2,-3,-6,1,0,2,0,1,0,5,1,3,1,0,0,3,1,2,1,1,0,2,0,1,0
46,46211,Real de Gandía,1804,48,26,22,10,4,6,3,12,12,10,5,3,1,5,9,5,3,1,2,7,3,5,2,2,0,3,2,1,4,0,0,1,1,0,2,0,0,2,1,1,2,0
46,46213,Requena,18957,274,141,133,314,153,161,54,78,73,61,9,-5,24,43,38,22,7,5,30,35,35,39,2,-10,53,86,99,62,8,2,24,46,48,29,4,1,29,40,51,33,4,1
46,46214,Riba-roja de Túria,12250,590,321,269,132,77,55,107,102,184,128,43,15,58,56,90,76,26,8,49,46,94,52,17,7,29,29,43,19,5,3,19,17,27,9,2,1,10,12,16,10,3,2
46,46215,Riola,1584,38,20,18,11,6,5,9,3,16,9,3,-2,4,3,7,4,3,-1,5,0,9,5,0,-1,0,3,3,4,1,0,0,3,1,1,1,0,0,0,2,3,0,0
46,46216,Rocafort,5008,112,53,59,51,18,33,43,11,34,16,1,-2,16,-4,20,11,3,1,27,15,14,5,-2,-3,13,8,15,7,6,1,2,1,6,3,4,1,11,7,9,4,2,0
46,46218,Rótova,1320,-8,-3,-5,8,7,1,-2,-4,-2,1,-2,1,0,-1,-1,-1,-1,1,-2,-3,-1,2,-1,0,0,1,4,1,2,0,0,1,4,1,1,0,0,0,0,0,1,0
46,46220,Sagunto/Sagunt,56836,847,468,379,625,336,289,164,187,236,132,61,67,90,95,146,82,34,21,74,92,90,50,27,46,104,151,194,110,47,16,58,73,111,64,21,7,46,78,83,46,26,9
46,46221,Salem,465,11,7,4,7,4,3,4,5,2,0,0,0,3,3,1,0,0,0,1,2,1,0,0,0,3,2,2,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0
46,46903,San Antonio de Benagéber,2434,219,119,100,11,6,5,41,13,56,45,23,37,25,7,32,29,12,12,16,6,24,16,11,25,5,0,1,5,0,0,1,0,1,4,0,0,4,0,0,1,0,0
46,46223,Sedaví,8287,141,64,77,69,39,30,30,16,57,23,-2,15,16,10,31,7,-3,3,14,6,26,16,1,12,15,11,23,16,2,2,10,7,13,7,1,1,5,4,10,9,1,1
46,46227,Senyera,921,14,3,11,2,1,1,3,2,5,2,-1,3,0,-1,1,2,0,1,3,3,4,0,-1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46,46228,Serra,1835,27,28,-1,11,7,4,-10,4,12,13,4,4,-8,8,16,3,3,5,-2,-4,-4,10,1,-1,2,4,3,0,0,2,1,2,3,0,0,1,1,2,0,0,0,1
46,46229,Siete Aguas,1283,15,8,7,22,9,13,4,11,-10,14,1,-2,2,4,-3,10,-1,-2,2,7,-7,4,2,0,3,8,6,5,0,0,0,3,4,2,0,0,3,5,2,3,0,0
46,46230,Silla,15710,6,8,-2,87,59,28,10,-18,13,3,-9,7,4,1,6,-1,-6,3,6,-19,7,4,-3,4,8,25,36,14,2,2,6,16,26,9,1,1,2,9,10,5,1,1
46,46231,Simat de la Valldigna,3118,1,3,-2,3,1,2,-1,7,-5,8,-1,-5,-1,2,0,3,0,0,0,5,-5,5,-1,-5,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
46,46233,Sollana,4469,3,0,3,20,9,11,-2,11,1,-2,-1,-5,-5,6,3,0,-2,-2,3,5,-2,-2,1,-3,1,10,6,3,0,0,1,3,3,2,0,0,0,7,3,1,0,0
46,46234,Sot de Chera,325,13,10,3,4,3,1,7,0,3,0,4,-2,5,0,1,4,1,-1,2,0,2,-4,3,-1,3,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0
46,46235,Sueca,25173,183,99,84,10,7,3,20,49,29,49,27,9,17,23,19,24,8,7,3,26,10,25,19,2,2,1,0,4,2,1,1,0,0,3,2,1,1,1,0,1,0,0
46,46236,Sumacàrcer,1370,-8,-1,-7,11,10,1,-3,7,-4,-5,-1,-2,-1,7,-3,-1,-2,-1,-2,0,-1,-4,1,-1,1,7,3,0,0,0,0,7,3,0,0,0,1,0,0,0,0,0
46,46237,Tavernes Blanques,8406,167,97,70,58,37,21,29,43,81,22,-4,-5,12,26,54,12,-6,0,17,17,27,10,2,-5,5,19,21,8,3,2,2,12,15,6,2,0,3,7,6,2,1,2
46,46238,Tavernes de la Valldigna,16300,35,14,21,6,4,2,5,4,-1,18,7,2,3,-2,2,5,3,3,2,6,-3,13,4,-1,0,0,2,1,2,1,0,0,1,1,1,1,0,0,1,0,1,0
46,46239,Teresa de Cofrentes,710,10,9,1,12,8,4,1,-3,1,0,5,7,0,1,-1,1,4,4,1,-4,2,-1,1,3,1,1,3,2,3,2,1,1,1,1,3,1,0,0,2,1,0,1
46,46242,Torrebaja,439,2,-2,4,5,1,4,3,-1,-3,1,0,2,0,-1,0,-1,0,0,3,0,-3,2,0,2,3,0,1,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0
46,46244,Torrent,63616,1146,673,473,756,489,267,219,219,382,173,67,81,131,118,261,112,28,21,88,101,121,61,39,60,134,182,276,128,23,9,72,114,193,90,11,7,62,68,83,38,12,2
46,46245,Torres Torres,421,8,8,0,13,10,3,0,0,4,1,3,0,0,-1,5,1,3,0,0,1,-1,0,0,0,2,0,8,0,3,0,1,0,7,0,2,0,1,0,1,0,1,0
46,46246,Tous,1199,3,4,-1,5,4,1,1,7,0,-3,-1,-2,3,2,0,0,-1,0,-2,5,0,-3,0,-2,0,4,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0
46,46247,Tuéjar,1290,4,5,-1,11,7,4,-1,7,-4,1,2,-1,-1,3,0,1,2,0,0,4,-4,0,0,-1,1,6,1,3,0,0,1,3,0,3,0,0,0,3,1,0,0,0
46,46248,Turís,4655,144,93,51,71,53,18,28,34,32,37,6,6,25,17,20,23,6,3,3,17,12,14,0,3,4,19,26,15,3,2,3,15,21,11,1,1,1,4,5,4,2,1
46,46250,Valencia,739412,13202,6919,6283,16393,8643,7750,2204,3838,4882,2095,302,-162,1117,1907,2733,1050,96,11,1087,1931,2149,1045,206,-173,2571,4334,5801,2774,666,145,1318,2202,3292,1418,304,65,1253,2132,2509,1356,362,80
46,46251,Vallada,3064,64,48,16,70,47,23,7,13,25,16,1,2,5,8,21,14,-1,1,2,5,4,2,2,1,9,13,27,17,4,0,5,7,19,14,2,0,4,6,8,3,2,0
46,46254,Venta del Moro,1592,-6,2,-8,19,13,6,2,4,0,-1,-2,-8,0,4,1,1,0,-3,2,0,-1,-2,-2,-5,1,6,9,3,0,0,0,3,8,2,0,0,1,3,1,1,0,0
46,46256,Vilamarxant,5862,121,66,55,30,16,14,26,28,28,38,6,-4,13,14,12,26,5,-4,13,14,16,12,1,0,4,8,9,6,2,1,1,4,4,6,1,0,3,4,5,0,1,1
46,46257,Villanueva de Castellón,6930,35,28,7,10,4,6,-3,24,6,2,5,1,0,13,8,3,3,1,-3,11,-2,-1,2,0,0,7,2,1,0,0,0,3,1,0,0,0,0,4,1,1,0,0
46,46258,Villar del Arzobispo,3441,66,54,12,87,63,24,1,40,23,4,5,-7,-2,34,17,4,4,-4,3,6,6,0,1,-3,3,37,37,9,1,0,2,28,25,8,0,0,1,9,12,1,1,0
46,46259,Villargordo del Cabriel,710,-2,0,-2,4,1,3,2,-1,-3,2,2,-4,1,-1,-2,2,1,-1,1,0,-1,0,1,-3,1,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
46,46260,Vinalesa,2294,77,47,30,10,6,4,2,19,32,7,9,4,4,7,18,6,7,3,-2,12,14,1,2,1,1,3,1,1,2,2,0,2,1,0,2,1,1,1,0,1,0,1
46,46145,Xàtiva,25365,-6,5,-11,3,2,1,-2,-20,-15,9,25,-1,-2,-14,-3,8,14,2,0,-6,-12,1,11,-3,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
46,46143,Xeraco,4888,4,9,-5,3,2,1,-13,2,5,8,6,-2,-4,7,3,3,2,-1,-9,-5,2,5,4,-1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
46,46146,Xeresa,1879,20,8,12,10,7,3,0,10,6,2,0,1,-2,5,5,-1,0,1,2,5,1,3,0,0,0,3,3,2,2,0,0,2,3,1,1,0,0,1,0,1,1,0
46,46110,Xirivella,25957,332,166,166,180,95,85,51,102,106,41,18,10,27,47,54,24,6,7,24,55,52,17,12,3,36,38,60,33,9,3,18,13,38,19,3,3,18,25,22,14,6,0
46,46263,Zarra,425,-2,1,-3,9,3,6,1,-4,-4,0,5,0,0,-1,-1,0,3,0,1,-3,-3,0,2,0,1,2,0,3,2,1,0,0,0,1,1,1,1,2,0,2,1,0
47,47003,Aguilar de Campos,366,0,3,-3,3,2,1,0,0,-3,2,2,-1,0,0,-1,3,1,0,0,0,-2,-1,1,-1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
47,47007,Aldeamayor de San Martín,1379,60,33,27,3,1,2,11,4,35,9,1,1,7,1,22,4,0,0,4,3,13,5,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
47,47010,Arroyo de la Encomienda,3098,380,189,191,9,5,4,66,27,175,73,29,9,38,11,87,31,17,4,28,16,88,42,12,5,4,0,4,0,1,0,3,0,1,0,1,0,1,0,3,0,0,0
47,47023,Boecillo,1539,118,58,60,4,1,3,20,13,38,33,12,2,7,7,22,15,7,1,13,6,16,18,5,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0
47,47030,Campaspero,1488,25,19,6,49,27,22,1,5,9,10,2,-1,0,4,8,5,2,0,1,1,1,5,0,-1,4,9,17,17,2,0,1,5,10,10,1,0,3,4,7,7,1,0
47,47033,Canalejas de Peñafiel,299,3,4,-1,11,5,6,1,0,1,3,0,-3,1,0,1,2,0,-1,0,0,0,1,0,-2,4,0,4,2,0,0,2,0,2,0,0,0,2,0,2,2,0,0
47,47045,Castronuño,1087,16,7,9,9,4,5,6,6,-6,5,5,-1,3,4,-4,2,2,0,3,2,-2,3,3,-1,3,0,3,3,0,0,1,0,2,1,0,0,2,0,1,2,0,0
47,47050,Cigales,2881,30,18,12,12,4,8,1,19,4,4,0,2,-2,16,4,0,-1,1,3,3,0,4,1,1,5,2,1,2,2,0,3,1,0,0,0,0,2,1,1,2,2,0
47,47052,Cistérniga,3206,244,144,100,17,7,10,10,32,148,32,9,9,9,25,79,19,4,5,1,7,69,13,5,4,0,2,7,4,1,1,0,2,3,1,0,0,0,0,4,3,1,1
47,47054,Cogeces del Monte,956,-7,-1,-6,2,1,1,-2,-1,-6,0,2,0,-2,-1,-2,2,1,1,0,0,-4,-2,1,-1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
47,47058,Cuenca de Campos,302,-1,-1,0,3,2,1,-2,0,-3,3,2,-1,-2,1,-1,1,1,-1,0,-1,-2,2,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0
47,47063,Fompedraza,148,1,1,0,4,3,1,2,0,1,-2,0,0,2,0,0,-1,0,0,0,0,1,-1,0,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
47,47065,Fresno el Viejo,1287,-5,1,-6,4,2,2,-7,-1,-4,-2,8,1,-1,0,-1,-2,4,1,-6,-1,-3,0,4,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
47,47066,Fuensaldaña,972,32,15,17,13,6,7,-3,7,12,10,2,3,-3,2,7,6,2,1,0,5,5,4,0,2,1,2,3,3,2,1,1,0,3,1,1,0,0,2,0,2,1,1
47,47075,Íscar,6125,114,66,48,133,71,62,29,15,30,28,5,2,15,6,17,21,5,0,14,9,13,7,0,2,40,23,34,29,3,0,19,12,19,19,1,0,21,11,15,10,2,0
47,47076,Laguna de Duero,15864,985,498,487,76,36,40,94,138,583,92,47,28,47,44,315,54,25,10,47,94,268,38,22,18,23,9,23,14,5,2,8,3,13,9,2,1,15,6,10,5,3,1
47,47077,Langayo,473,-2,0,-2,3,2,1,1,-1,-3,1,1,-1,1,0,-2,1,1,-1,0,-1,-1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
47,47082,Matapozuelos,1001,12,3,9,2,1,1,-1,0,0,4,0,9,-1,1,-1,4,-1,1,0,-1,1,0,1,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
47,47084,Mayorga,1720,32,7,25,45,24,21,-6,7,11,1,3,16,-6,1,6,0,1,5,0,6,5,1,2,11,4,11,21,8,1,0,0,6,13,4,1,0,4,5,8,4,0,0
47,47086,Medina de Rioseco,5001,-52,-25,-27,5,3,2,-2,-8,-27,-4,-5,-4,0,-4,-12,-5,-1,-2,-2,-4,-15,1,-4,-2,2,1,2,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0
47,47085,Medina del Campo,20023,25,-3,28,100,43,57,-15,33,15,2,-7,-5,-6,11,2,-6,-3,-3,-9,22,13,8,-4,-2,15,32,31,18,4,0,8,12,15,7,1,0,7,20,16,11,3,0
47,47089,Melgar de Arriba,307,14,8,6,14,8,6,1,3,3,6,0,1,1,0,1,6,0,0,0,3,2,0,0,1,3,1,3,7,0,0,2,0,1,5,0,0,1,1,2,2,0,0
47,47097,Mota del Marqués,453,15,13,2,3,2,1,3,0,8,1,4,-1,4,1,4,2,3,-1,-1,-1,4,-1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
47,47110,"Parrilla, La",639,19,12,7,10,4,6,5,4,2,4,3,1,2,3,3,2,2,0,3,1,-1,2,1,1,4,1,3,2,0,0,1,0,2,1,0,0,3,1,1,1,0,0
47,47112,Pedrajas de San Esteban,3229,49,30,19,29,20,9,7,9,21,13,-1,0,-2,5,14,12,0,1,9,4,7,1,-1,-1,5,3,13,8,0,0,2,2,8,8,0,0,3,1,5,0,0,0
47,47114,Peñafiel,5132,56,23,33,66,29,37,3,8,33,-1,5,5,0,6,16,-4,2,1,3,2,17,3,3,4,7,14,27,12,4,0,2,3,15,5,3,0,5,11,12,7,1,0
47,47115,Peñaflor de Hornija,476,4,1,3,3,2,1,3,1,2,0,0,-2,2,0,1,0,-1,-1,1,1,1,0,1,-1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
47,47116,Pesquera de Duero,534,30,14,16,13,5,8,7,6,2,4,3,8,2,5,0,2,2,3,5,1,2,2,1,5,5,4,2,2,0,0,2,3,0,0,0,0,3,1,2,2,0,0
47,47122,Portillo,2532,29,20,9,73,41,32,4,13,5,11,-2,-2,5,6,5,7,0,-3,-1,7,0,4,-2,1,5,20,25,21,2,0,3,10,15,13,0,0,2,10,10,8,2,0
47,47123,Pozal de Gallinas,508,4,1,3,2,1,1,0,2,2,2,0,-2,0,1,1,0,0,-1,0,1,1,2,0,-1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
47,47127,Quintanilla de Arriba,229,0,0,0,2,1,1,0,1,0,2,0,-3,0,1,0,1,0,-2,0,0,0,1,0,-1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
47,47139,Rueda,1495,3,1,2,6,2,4,-4,5,-1,-1,2,1,-1,1,0,-1,1,1,-3,4,-1,0,1,0,0,2,3,0,1,0,0,1,0,0,1,0,0,1,3,0,0,0
47,47145,San Miguel del Arroyo,814,-7,-7,0,6,2,4,-1,-3,-2,-1,2,-2,-1,-1,-4,-1,1,-1,0,-2,2,0,1,-1,0,1,4,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0
47,47155,Santovenia de Pisuerga,2109,112,52,60,25,17,8,-10,33,34,13,13,30,-1,22,12,7,8,5,-9,11,22,6,5,25,0,15,9,0,1,0,0,11,5,0,1,0,0,4,4,0,0,0
47,47160,Siete Iglesias de Trabancos,633,-5,-3,-2,3,1,2,0,-2,-4,0,0,1,-1,0,-3,0,0,1,1,-2,-1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
47,47161,Simancas,3105,282,136,146,21,7,14,71,16,93,84,13,1,27,14,39,45,9,1,44,2,54,39,4,0,6,3,5,6,1,0,2,0,1,4,0,0,4,3,4,2,1,0
47,47165,Tordesillas,8002,-39,-8,-31,16,8,8,-6,3,-26,0,1,-9,-10,7,-8,3,1,-2,4,-4,-18,-3,0,-7,1,6,7,2,0,0,0,4,3,1,0,0,1,2,4,1,0,0
47,47173,Traspinedo,821,25,20,5,12,6,6,3,5,0,8,9,0,2,2,4,4,7,1,1,3,-4,4,2,-1,4,2,2,3,1,0,3,0,1,1,1,0,1,2,1,2,0,0
47,47174,Trigueros del Valle,294,18,13,5,2,1,1,2,4,0,8,4,0,3,2,2,4,2,0,-1,2,-2,4,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
47,47175,Tudela de Duero,6170,196,120,76,21,15,6,34,18,103,22,19,-1,23,13,57,13,12,1,11,5,46,9,7,-2,4,2,7,5,2,1,4,1,3,5,1,1,0,1,4,0,1,0
47,47176,"Unión de Campos, La",318,-2,-2,0,2,1,1,0,1,-2,0,2,-3,0,1,-1,0,0,-2,0,0,-1,0,2,-1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
47,47179,Valbuena de Duero,529,6,6,0,4,3,1,3,-1,3,0,0,1,3,0,1,1,0,1,0,-1,2,-1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
47,47181,Valdenebro de los Valles,244,1,2,-1,3,2,1,-1,1,1,1,-1,0,-1,2,1,1,-1,0,0,-1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0
